GeneID	Chr	Start	End	Strand
BSGatlas-3'UTR-1547	NC_000964.3	4011789	4011842	-
BSGatlas-3'UTR-1548	NC_000964.3	4012713	4012866	-
BSGatlas-3'UTR-1653	NC_000964.3	4012780	4012866	-
BSGatlas-3'UTR-1549	NC_000964.3	4015939	4015987	-
BSGatlas-3'UTR-1550	NC_000964.3	4015969	4016195	+
BSGatlas-3'UTR-1551	NC_000964.3	4022815	4023054	-
BSGatlas-3'UTR-1552	NC_000964.3	4030670	4030710	-
BSGatlas-3'UTR-1553	NC_000964.3	4031756	4031797	-
BSGatlas-3'UTR-1554	NC_000964.3	4035938	4035990	-
BSGatlas-3'UTR-1555	NC_000964.3	4039424	4039466	-
BSGatlas-3'UTR-1556	NC_000964.3	4041939	4042018	+
BSGatlas-3'UTR-1557	NC_000964.3	4048960	4049009	-
BSGatlas-3'UTR-1558	NC_000964.3	4048966	4049015	+
BSGatlas-3'UTR-1559	NC_000964.3	4051560	4051602	-
BSGatlas-3'UTR-1560	NC_000964.3	4054232	4054354	-
BSGatlas-3'UTR-1561	NC_000964.3	4062526	4062543	-
BSGatlas-3'UTR-1562	NC_000964.3	4063655	4063684	-
BSGatlas-3'UTR-1564	NC_000964.3	4065963	4066159	+
BSGatlas-3'UTR-1563	NC_000964.3	4065963	4065998	+
BSGatlas-3'UTR-1565	NC_000964.3	4066564	4066598	+
BSGatlas-3'UTR-1566	NC_000964.3	4066575	4066607	-
BSGatlas-3'UTR-1567	NC_000964.3	4068149	4068192	+
BSGatlas-3'UTR-1569	NC_000964.3	4071228	4071310	-
BSGatlas-3'UTR-1570	NC_000964.3	4073055	4073081	-
BSGatlas-3'UTR-1571	NC_000964.3	4086541	4086588	+
BSGatlas-3'UTR-1572	NC_000964.3	4087765	4087816	+
BSGatlas-3'UTR-1573	NC_000964.3	4089379	4089429	-
BSGatlas-3'UTR-1574	NC_000964.3	4089388	4089434	+
BSGatlas-3'UTR-1576	NC_000964.3	4092650	4092695	-
BSGatlas-3'UTR-1577	NC_000964.3	4092667	4092699	+
BSGatlas-3'UTR-1580	NC_000964.3	4095318	4095368	+
BSGatlas-3'UTR-1579	NC_000964.3	4095318	4095356	-
BSGatlas-3'UTR-1582	NC_000964.3	4102366	4102433	+
BSGatlas-3'UTR-1583	NC_000964.3	4102408	4102429	-
BSGatlas-3'UTR-1584	NC_000964.3	4104895	4104929	-
BSGatlas-3'UTR-1585	NC_000964.3	4104900	4104949	+
BSGatlas-3'UTR-1587	NC_000964.3	4109129	4109188	+
BSGatlas-3'UTR-1588	NC_000964.3	4109134	4109185	-
BSGatlas-3'UTR-1590	NC_000964.3	4110904	4110949	-
BSGatlas-3'UTR-1591	NC_000964.3	4110910	4110955	+
BSGatlas-3'UTR-1592	NC_000964.3	4118487	4118539	+
BSGatlas-3'UTR-1594	NC_000964.3	4121057	4121113	+
BSGatlas-3'UTR-1595	NC_000964.3	4121109	4121166	-
BSGatlas-3'UTR-1596	NC_000964.3	4124090	4124188	+
BSGatlas-3'UTR-1597	NC_000964.3	4124177	4124220	-
BSGatlas-3'UTR-1598	NC_000964.3	4127484	4127498	-
BSGatlas-3'UTR-1599	NC_000964.3	4130045	4130392	+
BSGatlas-3'UTR-1602	NC_000964.3	4135752	4135798	-
BSGatlas-3'UTR-1603	NC_000964.3	4135765	4135804	+
BSGatlas-3'UTR-1604	NC_000964.3	4137315	4137362	-
BSGatlas-3'UTR-1605	NC_000964.3	4139643	4139679	-
BSGatlas-3'UTR-1606	NC_000964.3	4141475	4141560	+
BSGatlas-3'UTR-1607	NC_000964.3	4141687	4141711	-
BSGatlas-3'UTR-1608	NC_000964.3	4147133	4147532	+
BSGatlas-3'UTR-1609	NC_000964.3	4147523	4147567	-
BSGatlas-3'UTR-1610	NC_000964.3	4154765	4154786	-
BSGatlas-3'UTR-1611	NC_000964.3	4155396	4155433	-
BSGatlas-3'UTR-1612	NC_000964.3	4157435	4157471	-
BSGatlas-3'UTR-1613	NC_000964.3	4159206	4159248	+
BSGatlas-3'UTR-1614	NC_000964.3	4160999	4161033	+
BSGatlas-3'UTR-1615	NC_000964.3	4163152	4163197	-
BSGatlas-3'UTR-1616	NC_000964.3	4167584	4167622	-
BSGatlas-3'UTR-1617	NC_000964.3	4167593	4167639	+
BSGatlas-3'UTR-1618	NC_000964.3	4169127	4169166	-
BSGatlas-3'UTR-1619	NC_000964.3	4169134	4169174	+
BSGatlas-3'UTR-1622	NC_000964.3	4173552	4173645	+
BSGatlas-3'UTR-1623	NC_000964.3	4174421	4174641	+
BSGatlas-3'UTR-1624	NC_000964.3	4176526	4176863	+
BSGatlas-3'UTR-1663	NC_000964.3	4176526	4176819	+
BSGatlas-3'UTR-1625	NC_000964.3	4176842	4176900	-
BSGatlas-3'UTR-1626	NC_000964.3	4179121	4179163	-
BSGatlas-3'UTR-1627	NC_000964.3	4179131	4179166	+
BSGatlas-3'UTR-1628	NC_000964.3	4182462	4182569	+
BSGatlas-3'UTR-1629	NC_000964.3	4187622	4187681	-
BSGatlas-3'UTR-1631	NC_000964.3	4189646	4189742	+
BSGatlas-3'UTR-1630	NC_000964.3	4189646	4189676	+
BSGatlas-3'UTR-1632	NC_000964.3	4192894	4193264	-
BSGatlas-3'UTR-1633	NC_000964.3	4193268	4193298	+
BSGatlas-3'UTR-1634	NC_000964.3	4198550	4198603	-
BSGatlas-3'UTR-1635	NC_000964.3	4203365	4203424	-
BSGatlas-3'UTR-1637	NC_000964.3	4205512	4205556	-
BSGatlas-3'UTR-1638	NC_000964.3	4205518	4205561	+
BSGatlas-3'UTR-1639	NC_000964.3	4207847	4207909	+
BSGatlas-3'UTR-1640	NC_000964.3	4207858	4207897	-
BSGatlas-3'UTR-1641	NC_000964.3	4213151	4213200	-
BSGatlas-3'UTR-1642	NC_000964.3	4215218	4215255	-
BSGatlas-internal_UTR-1	NC_000964.3	1752	1938	+
BSGatlas-internal_UTR-2	NC_000964.3	4551	4566	+
BSGatlas-internal_UTR-3	NC_000964.3	4814	4866	+
BSGatlas-internal_UTR-4	NC_000964.3	6785	6993	+
BSGatlas-internal_UTR-5	NC_000964.3	11366	11462	+
BSGatlas-internal_UTR-6	NC_000964.3	11629	11707	+
BSGatlas-internal_UTR-7	NC_000964.3	14638	14690	+
BSGatlas-internal_UTR-8	NC_000964.3	18867	19061	+
BSGatlas-internal_UTR-9	NC_000964.3	19948	19967	+
BSGatlas-internal_UTR-10	NC_000964.3	20560	20609	+
BSGatlas-internal_UTR-11	NC_000964.3	20825	20879	+
BSGatlas-internal_UTR-12	NC_000964.3	25153	25220	-
BSGatlas-internal_UTR-13	NC_000964.3	26339	26378	+
BSGatlas-internal_UTR-14	NC_000964.3	28507	28528	+
BSGatlas-internal_UTR-15	NC_000964.3	29465	29480	+
BSGatlas-internal_UTR-16	NC_000964.3	29707	29771	+
BSGatlas-internal_UTR-17	NC_000964.3	31834	31930	+
BSGatlas-internal_UTR-18	NC_000964.3	32097	32175	+
BSGatlas-internal_UTR-19	NC_000964.3	35106	35162	+
BSGatlas-internal_UTR-20	NC_000964.3	36461	36477	+
BSGatlas-internal_UTR-21	NC_000964.3	37640	37719	+
BSGatlas-internal_UTR-22	NC_000964.3	39799	39870	+
BSGatlas-internal_UTR-23	NC_000964.3	42860	42916	+
BSGatlas-internal_UTR-24	NC_000964.3	47629	47705	+
BSGatlas-internal_UTR-25	NC_000964.3	54387	54440	+
BSGatlas-internal_UTR-26	NC_000964.3	57724	57744	+
BSGatlas-internal_UTR-27	NC_000964.3	58700	58782	+
BSGatlas-internal_UTR-28	NC_000964.3	59399	59503	+
BSGatlas-internal_UTR-29	NC_000964.3	60072	60129	+
BSGatlas-internal_UTR-30	NC_000964.3	60362	60429	+
BSGatlas-internal_UTR-31	NC_000964.3	63965	64098	+
BSGatlas-internal_UTR-32	NC_000964.3	68139	68215	+
BSGatlas-internal_UTR-33	NC_000964.3	69152	69167	+
BSGatlas-internal_UTR-34	NC_000964.3	69547	69625	+
BSGatlas-internal_UTR-35	NC_000964.3	73023	73105	+
BSGatlas-internal_UTR-36	NC_000964.3	74827	74928	+
BSGatlas-internal_UTR-37	NC_000964.3	76888	76983	+
BSGatlas-internal_UTR-38	NC_000964.3	80757	80801	+
BSGatlas-internal_UTR-39	NC_000964.3	81697	81770	+
BSGatlas-internal_UTR-40	NC_000964.3	87612	87633	+
BSGatlas-internal_UTR-41	NC_000964.3	88637	88726	+
BSGatlas-internal_UTR-42	NC_000964.3	92091	92252	+
BSGatlas-internal_UTR-43	NC_000964.3	95183	95235	+
BSGatlas-internal_UTR-44	NC_000964.3	95356	95373	+
BSGatlas-internal_UTR-45	NC_000964.3	95532	95565	+
BSGatlas-internal_UTR-46	NC_000964.3	95733	95770	+
BSGatlas-internal_UTR-47	NC_000964.3	96034	96058	+
BSGatlas-internal_UTR-48	NC_000964.3	106006	106095	+
BSGatlas-internal_UTR-49	NC_000964.3	112733	112799	+
BSGatlas-internal_UTR-50	NC_000964.3	117258	117348	+
BSGatlas-internal_UTR-51	NC_000964.3	117500	117531	+
BSGatlas-internal_UTR-52	NC_000964.3	119018	119110	+
BSGatlas-internal_UTR-53	NC_000964.3	119811	119853	+
BSGatlas-internal_UTR-54	NC_000964.3	119997	120060	+
BSGatlas-internal_UTR-55	NC_000964.3	120563	120606	+
BSGatlas-internal_UTR-56	NC_000964.3	125502	125561	+
BSGatlas-internal_UTR-57	NC_000964.3	129590	129701	+
BSGatlas-internal_UTR-58	NC_000964.3	130120	130159	+
BSGatlas-internal_UTR-59	NC_000964.3	130632	130683	+
BSGatlas-internal_UTR-60	NC_000964.3	132764	132881	+
BSGatlas-internal_UTR-61	NC_000964.3	135674	135711	+
BSGatlas-internal_UTR-62	NC_000964.3	136343	136368	+
BSGatlas-internal_UTR-63	NC_000964.3	137281	137310	+
BSGatlas-internal_UTR-64	NC_000964.3	138146	138201	+
BSGatlas-internal_UTR-65	NC_000964.3	138482	138496	+
BSGatlas-internal_UTR-66	NC_000964.3	140126	140146	+
BSGatlas-internal_UTR-67	NC_000964.3	140412	140450	+
BSGatlas-internal_UTR-68	NC_000964.3	140821	140856	+
BSGatlas-internal_UTR-69	NC_000964.3	141170	141194	+
BSGatlas-internal_UTR-70	NC_000964.3	141736	141756	+
BSGatlas-internal_UTR-71	NC_000964.3	141944	141973	+
BSGatlas-internal_UTR-72	NC_000964.3	142374	142401	+
BSGatlas-internal_UTR-73	NC_000964.3	142943	142973	+
BSGatlas-internal_UTR-74	NC_000964.3	143338	143360	+
BSGatlas-internal_UTR-75	NC_000964.3	144056	144084	+
BSGatlas-internal_UTR-76	NC_000964.3	145824	145876	+
BSGatlas-internal_UTR-77	NC_000964.3	147275	147311	+
BSGatlas-internal_UTR-78	NC_000964.3	147538	147584	+
BSGatlas-internal_UTR-79	NC_000964.3	147805	147836	+
BSGatlas-internal_UTR-80	NC_000964.3	147952	147972	+
BSGatlas-internal_UTR-81	NC_000964.3	148340	148358	+
BSGatlas-internal_UTR-82	NC_000964.3	148756	148930	+
BSGatlas-internal_UTR-83	NC_000964.3	149877	149952	+
BSGatlas-internal_UTR-84	NC_000964.3	153682	153735	+
BSGatlas-internal_UTR-85	NC_000964.3	153795	153841	+
BSGatlas-internal_UTR-86	NC_000964.3	154281	154299	+
BSGatlas-internal_UTR-87	NC_000964.3	156554	156611	+
BSGatlas-internal_UTR-88	NC_000964.3	182353	182369	-
BSGatlas-internal_UTR-89	NC_000964.3	188382	188407	-
BSGatlas-internal_UTR-90	NC_000964.3	189735	189789	-
BSGatlas-internal_UTR-91	NC_000964.3	191159	191182	-
BSGatlas-internal_UTR-92	NC_000964.3	192036	192050	-
BSGatlas-internal_UTR-93	NC_000964.3	194437	194456	+
BSGatlas-internal_UTR-94	NC_000964.3	198480	198496	+
BSGatlas-internal_UTR-95	NC_000964.3	199845	200015	+
BSGatlas-internal_UTR-96	NC_000964.3	200189	200276	+
BSGatlas-internal_UTR-97	NC_000964.3	209558	209632	+
BSGatlas-internal_UTR-98	NC_000964.3	210162	210223	+
BSGatlas-internal_UTR-99	NC_000964.3	210516	210571	+
BSGatlas-internal_UTR-100	NC_000964.3	214110	214174	+
BSGatlas-internal_UTR-101	NC_000964.3	216896	216912	+
BSGatlas-internal_UTR-102	NC_000964.3	217634	217696	+
BSGatlas-internal_UTR-103	NC_000964.3	219042	219086	+
BSGatlas-internal_UTR-104	NC_000964.3	228316	228330	+
BSGatlas-internal_UTR-105	NC_000964.3	233897	233993	-
BSGatlas-internal_UTR-106	NC_000964.3	235875	235964	+
BSGatlas-internal_UTR-107	NC_000964.3	238478	238643	-
BSGatlas-internal_UTR-108	NC_000964.3	239557	239643	-
BSGatlas-internal_UTR-109	NC_000964.3	247550	247743	+
BSGatlas-internal_UTR-110	NC_000964.3	251321	251426	+
BSGatlas-internal_UTR-111	NC_000964.3	252316	252513	+
BSGatlas-internal_UTR-112	NC_000964.3	256804	256822	-
BSGatlas-internal_UTR-113	NC_000964.3	258500	258531	+
BSGatlas-internal_UTR-114	NC_000964.3	261537	261655	-
BSGatlas-internal_UTR-115	NC_000964.3	264170	264190	-
BSGatlas-internal_UTR-116	NC_000964.3	268818	268845	+
BSGatlas-internal_UTR-117	NC_000964.3	270314	270395	+
BSGatlas-internal_UTR-118	NC_000964.3	271765	271799	+
BSGatlas-internal_UTR-119	NC_000964.3	273169	273236	+
BSGatlas-internal_UTR-120	NC_000964.3	273940	274028	+
BSGatlas-internal_UTR-1127	NC_000964.3	275563	275837	+
BSGatlas-internal_UTR-123	NC_000964.3	277323	277341	+
BSGatlas-internal_UTR-124	NC_000964.3	279996	280085	+
BSGatlas-internal_UTR-125	NC_000964.3	281011	281027	+
BSGatlas-internal_UTR-126	NC_000964.3	285989	286047	+
BSGatlas-internal_UTR-127	NC_000964.3	290094	290131	-
BSGatlas-internal_UTR-128	NC_000964.3	306436	306458	+
BSGatlas-internal_UTR-129	NC_000964.3	309293	309346	+
BSGatlas-internal_UTR-130	NC_000964.3	312760	312779	+
BSGatlas-internal_UTR-131	NC_000964.3	313363	313395	+
BSGatlas-internal_UTR-132	NC_000964.3	313976	314024	+
BSGatlas-internal_UTR-133	NC_000964.3	314800	314882	+
BSGatlas-internal_UTR-134	NC_000964.3	327471	327617	+
BSGatlas-internal_UTR-135	NC_000964.3	330741	330770	+
BSGatlas-internal_UTR-136	NC_000964.3	334558	334629	+
BSGatlas-internal_UTR-137	NC_000964.3	335261	335328	+
BSGatlas-internal_UTR-138	NC_000964.3	342468	342537	+
BSGatlas-internal_UTR-139	NC_000964.3	343496	343577	+
BSGatlas-internal_UTR-140	NC_000964.3	345464	345478	+
BSGatlas-internal_UTR-141	NC_000964.3	347028	347149	+
BSGatlas-internal_UTR-142	NC_000964.3	351744	351841	-
BSGatlas-internal_UTR-143	NC_000964.3	355353	355411	-
BSGatlas-internal_UTR-144	NC_000964.3	355734	355763	-
BSGatlas-internal_UTR-145	NC_000964.3	358183	358302	-
BSGatlas-internal_UTR-146	NC_000964.3	365756	365849	+
BSGatlas-internal_UTR-147	NC_000964.3	366037	366062	+
BSGatlas-internal_UTR-148	NC_000964.3	372129	372153	-
BSGatlas-internal_UTR-149	NC_000964.3	398497	398531	+
BSGatlas-internal_UTR-150	NC_000964.3	402361	402387	+
BSGatlas-internal_UTR-151	NC_000964.3	405017	405068	-
BSGatlas-internal_UTR-152	NC_000964.3	414580	414594	+
BSGatlas-internal_UTR-153	NC_000964.3	422959	422981	+
BSGatlas-internal_UTR-154	NC_000964.3	430276	430355	-
BSGatlas-internal_UTR-155	NC_000964.3	435016	435035	+
BSGatlas-internal_UTR-156	NC_000964.3	437456	437473	-
BSGatlas-internal_UTR-157	NC_000964.3	439267	439281	-
BSGatlas-internal_UTR-158	NC_000964.3	442883	442949	+
BSGatlas-internal_UTR-159	NC_000964.3	445326	445343	+
BSGatlas-internal_UTR-160	NC_000964.3	448428	448460	-
BSGatlas-internal_UTR-161	NC_000964.3	451162	451184	+
BSGatlas-internal_UTR-162	NC_000964.3	459027	459048	+
BSGatlas-internal_UTR-163	NC_000964.3	459824	459866	+
BSGatlas-internal_UTR-164	NC_000964.3	462369	462430	+
BSGatlas-internal_UTR-165	NC_000964.3	465942	466041	+
BSGatlas-internal_UTR-166	NC_000964.3	473090	473173	+
BSGatlas-internal_UTR-167	NC_000964.3	473727	473802	+
BSGatlas-internal_UTR-168	NC_000964.3	476495	476557	+
BSGatlas-internal_UTR-169	NC_000964.3	492913	492988	-
BSGatlas-internal_UTR-170	NC_000964.3	496563	496645	-
BSGatlas-internal_UTR-171	NC_000964.3	500047	500165	+
BSGatlas-internal_UTR-172	NC_000964.3	509314	509383	+
BSGatlas-internal_UTR-173	NC_000964.3	516077	516240	+
BSGatlas-internal_UTR-174	NC_000964.3	518543	518656	+
BSGatlas-internal_UTR-175	NC_000964.3	522028	522087	+
BSGatlas-internal_UTR-176	NC_000964.3	532240	532291	+
BSGatlas-internal_UTR-177	NC_000964.3	532554	532757	+
BSGatlas-internal_UTR-178	NC_000964.3	532888	532921	+
BSGatlas-internal_UTR-179	NC_000964.3	533304	533337	+
BSGatlas-internal_UTR-180	NC_000964.3	535833	535878	+
BSGatlas-internal_UTR-181	NC_000964.3	535935	536095	+
BSGatlas-internal_UTR-182	NC_000964.3	536367	536403	+
BSGatlas-internal_UTR-183	NC_000964.3	536672	536686	+
BSGatlas-internal_UTR-184	NC_000964.3	541231	541247	+
BSGatlas-internal_UTR-185	NC_000964.3	545534	545594	+
BSGatlas-internal_UTR-186	NC_000964.3	561418	561513	-
BSGatlas-internal_UTR-187	NC_000964.3	574026	574105	-
BSGatlas-internal_UTR-188	NC_000964.3	578935	579046	+
BSGatlas-internal_UTR-189	NC_000964.3	581198	581227	+
BSGatlas-internal_UTR-190	NC_000964.3	598054	598153	+
BSGatlas-internal_UTR-191	NC_000964.3	603942	604102	+
BSGatlas-internal_UTR-192	NC_000964.3	620033	620096	-
BSGatlas-internal_UTR-193	NC_000964.3	622792	622807	-
BSGatlas-internal_UTR-194	NC_000964.3	627267	627283	+
BSGatlas-internal_UTR-195	NC_000964.3	628614	628629	+
BSGatlas-internal_UTR-196	NC_000964.3	630029	630169	+
BSGatlas-internal_UTR-197	NC_000964.3	630885	630911	+
BSGatlas-internal_UTR-198	NC_000964.3	632757	632773	+
BSGatlas-internal_UTR-199	NC_000964.3	636989	637153	+
BSGatlas-internal_UTR-200	NC_000964.3	640084	640136	+
BSGatlas-internal_UTR-201	NC_000964.3	647740	647759	+
BSGatlas-internal_UTR-202	NC_000964.3	650189	650233	+
BSGatlas-internal_UTR-203	NC_000964.3	656508	656527	+
BSGatlas-internal_UTR-204	NC_000964.3	660566	660595	+
BSGatlas-internal_UTR-205	NC_000964.3	668529	668600	+
BSGatlas-internal_UTR-206	NC_000964.3	669994	670086	+
BSGatlas-internal_UTR-207	NC_000964.3	671930	671993	+
BSGatlas-internal_UTR-208	NC_000964.3	673785	673813	+
BSGatlas-internal_UTR-209	NC_000964.3	679763	679826	+
BSGatlas-internal_UTR-210	NC_000964.3	681466	681546	-
BSGatlas-internal_UTR-211	NC_000964.3	701529	701600	+
BSGatlas-internal_UTR-212	NC_000964.3	706873	706972	+
BSGatlas-internal_UTR-213	NC_000964.3	715408	715432	+
BSGatlas-internal_UTR-214	NC_000964.3	719310	719369	+
BSGatlas-internal_UTR-215	NC_000964.3	721591	721612	+
BSGatlas-internal_UTR-216	NC_000964.3	737349	737602	+
BSGatlas-internal_UTR-217	NC_000964.3	738984	739877	+
BSGatlas-internal_UTR-218	NC_000964.3	740215	740287	+
BSGatlas-internal_UTR-219	NC_000964.3	744740	744850	+
BSGatlas-internal_UTR-220	NC_000964.3	747536	747553	-
BSGatlas-internal_UTR-221	NC_000964.3	756988	757110	+
BSGatlas-internal_UTR-222	NC_000964.3	757655	757675	+
BSGatlas-internal_UTR-223	NC_000964.3	770115	770233	+
BSGatlas-internal_UTR-224	NC_000964.3	772098	772141	+
BSGatlas-internal_UTR-225	NC_000964.3	773982	774137	+
BSGatlas-internal_UTR-226	NC_000964.3	784300	784380	+
BSGatlas-internal_UTR-227	NC_000964.3	787884	787991	+
BSGatlas-internal_UTR-228	NC_000964.3	800210	800231	+
BSGatlas-internal_UTR-229	NC_000964.3	801145	801171	+
BSGatlas-internal_UTR-230	NC_000964.3	805366	805455	-
BSGatlas-internal_UTR-231	NC_000964.3	812564	812627	+
BSGatlas-internal_UTR-232	NC_000964.3	818831	819310	-
BSGatlas-internal_UTR-1128	NC_000964.3	820825	820866	+
BSGatlas-internal_UTR-233	NC_000964.3	825717	825786	-
BSGatlas-internal_UTR-234	NC_000964.3	826736	826842	-
BSGatlas-internal_UTR-235	NC_000964.3	827421	827454	+
BSGatlas-internal_UTR-236	NC_000964.3	835686	835739	+
BSGatlas-internal_UTR-237	NC_000964.3	837746	838076	+
BSGatlas-internal_UTR-238	NC_000964.3	839234	839338	-
BSGatlas-internal_UTR-239	NC_000964.3	839655	839734	-
BSGatlas-internal_UTR-240	NC_000964.3	844236	844252	+
BSGatlas-internal_UTR-241	NC_000964.3	844647	844769	+
BSGatlas-internal_UTR-242	NC_000964.3	847260	847281	-
BSGatlas-internal_UTR-243	NC_000964.3	851781	851849	+
BSGatlas-internal_UTR-244	NC_000964.3	853537	853555	+
BSGatlas-internal_UTR-245	NC_000964.3	861495	861585	-
BSGatlas-internal_UTR-246	NC_000964.3	862476	862491	+
BSGatlas-internal_UTR-247	NC_000964.3	862814	862835	+
BSGatlas-internal_UTR-248	NC_000964.3	866262	866330	+
BSGatlas-internal_UTR-249	NC_000964.3	873290	873401	+
BSGatlas-internal_UTR-250	NC_000964.3	878053	878080	+
BSGatlas-internal_UTR-251	NC_000964.3	882247	882265	+
BSGatlas-internal_UTR-252	NC_000964.3	885577	885628	+
BSGatlas-internal_UTR-253	NC_000964.3	886175	886222	-
BSGatlas-internal_UTR-254	NC_000964.3	886683	886774	-
BSGatlas-internal_UTR-255	NC_000964.3	887334	887363	-
BSGatlas-internal_UTR-256	NC_000964.3	891373	891435	+
BSGatlas-internal_UTR-257	NC_000964.3	897994	898009	+
BSGatlas-internal_UTR-258	NC_000964.3	901530	901554	+
BSGatlas-internal_UTR-259	NC_000964.3	923501	923586	+
BSGatlas-internal_UTR-260	NC_000964.3	924403	924467	-
BSGatlas-internal_UTR-261	NC_000964.3	924580	924632	-
BSGatlas-internal_UTR-262	NC_000964.3	929323	929405	+
BSGatlas-internal_UTR-263	NC_000964.3	931809	931878	+
BSGatlas-internal_UTR-264	NC_000964.3	936767	937078	+
BSGatlas-internal_UTR-265	NC_000964.3	937833	937899	+
BSGatlas-internal_UTR-266	NC_000964.3	939263	939348	+
BSGatlas-internal_UTR-267	NC_000964.3	944366	944486	+
BSGatlas-internal_UTR-268	NC_000964.3	946406	946695	+
BSGatlas-internal_UTR-269	NC_000964.3	948252	948416	+
BSGatlas-internal_UTR-270	NC_000964.3	951347	951455	+
BSGatlas-internal_UTR-271	NC_000964.3	951755	951786	+
BSGatlas-internal_UTR-272	NC_000964.3	952286	952305	+
BSGatlas-internal_UTR-273	NC_000964.3	952472	952493	+
BSGatlas-internal_UTR-274	NC_000964.3	952653	952699	+
BSGatlas-internal_UTR-275	NC_000964.3	952949	953211	+
BSGatlas-internal_UTR-276	NC_000964.3	962163	962178	+
BSGatlas-internal_UTR-277	NC_000964.3	964006	964026	+
BSGatlas-internal_UTR-278	NC_000964.3	965159	965260	+
BSGatlas-internal_UTR-279	NC_000964.3	970099	970134	+
BSGatlas-internal_UTR-280	NC_000964.3	977035	977068	+
BSGatlas-internal_UTR-281	NC_000964.3	977736	977774	+
BSGatlas-internal_UTR-282	NC_000964.3	979375	979395	+
BSGatlas-internal_UTR-283	NC_000964.3	982304	982318	+
BSGatlas-internal_UTR-284	NC_000964.3	1001718	1001743	+
BSGatlas-internal_UTR-285	NC_000964.3	1003327	1003343	+
BSGatlas-internal_UTR-286	NC_000964.3	1022159	1022230	+
BSGatlas-internal_UTR-287	NC_000964.3	1031262	1031394	+
BSGatlas-internal_UTR-288	NC_000964.3	1033399	1033457	-
BSGatlas-internal_UTR-289	NC_000964.3	1045200	1045317	+
BSGatlas-internal_UTR-290	NC_000964.3	1049764	1049800	-
BSGatlas-internal_UTR-291	NC_000964.3	1054655	1054745	+
BSGatlas-internal_UTR-292	NC_000964.3	1060926	1060987	-
BSGatlas-internal_UTR-293	NC_000964.3	1068970	1069041	+
BSGatlas-internal_UTR-294	NC_000964.3	1071490	1071612	+
BSGatlas-internal_UTR-295	NC_000964.3	1075166	1075288	-
BSGatlas-internal_UTR-296	NC_000964.3	1079404	1079421	+
BSGatlas-internal_UTR-297	NC_000964.3	1081342	1081412	-
BSGatlas-internal_UTR-298	NC_000964.3	1087180	1087249	+
BSGatlas-internal_UTR-299	NC_000964.3	1090332	1090400	+
BSGatlas-internal_UTR-300	NC_000964.3	1100156	1100218	+
BSGatlas-internal_UTR-301	NC_000964.3	1106454	1106523	+
BSGatlas-internal_UTR-302	NC_000964.3	1107518	1107732	+
BSGatlas-internal_UTR-303	NC_000964.3	1109319	1109387	-
BSGatlas-internal_UTR-304	NC_000964.3	1124363	1124437	+
BSGatlas-internal_UTR-305	NC_000964.3	1126330	1126399	-
BSGatlas-internal_UTR-306	NC_000964.3	1135583	1135698	-
BSGatlas-internal_UTR-307	NC_000964.3	1143507	1143576	+
BSGatlas-internal_UTR-308	NC_000964.3	1148714	1148743	-
BSGatlas-internal_UTR-309	NC_000964.3	1149937	1149957	-
BSGatlas-internal_UTR-310	NC_000964.3	1151022	1151165	-
BSGatlas-internal_UTR-311	NC_000964.3	1153151	1153264	+
BSGatlas-internal_UTR-312	NC_000964.3	1163132	1163147	+
BSGatlas-internal_UTR-313	NC_000964.3	1171644	1171754	-
BSGatlas-internal_UTR-314	NC_000964.3	1185590	1185607	+
BSGatlas-internal_UTR-315	NC_000964.3	1189533	1189645	+
BSGatlas-internal_UTR-316	NC_000964.3	1190235	1190489	-
BSGatlas-internal_UTR-317	NC_000964.3	1192192	1192253	+
BSGatlas-internal_UTR-318	NC_000964.3	1196073	1196090	+
BSGatlas-internal_UTR-319	NC_000964.3	1199258	1199326	+
BSGatlas-internal_UTR-320	NC_000964.3	1205901	1205980	+
BSGatlas-internal_UTR-321	NC_000964.3	1206540	1206628	+
BSGatlas-internal_UTR-322	NC_000964.3	1209162	1209182	+
BSGatlas-internal_UTR-323	NC_000964.3	1213451	1213536	+
BSGatlas-internal_UTR-324	NC_000964.3	1215169	1215242	+
BSGatlas-internal_UTR-325	NC_000964.3	1216195	1216209	+
BSGatlas-internal_UTR-326	NC_000964.3	1221488	1221593	+
BSGatlas-internal_UTR-327	NC_000964.3	1227518	1227696	+
BSGatlas-internal_UTR-328	NC_000964.3	1231038	1231082	+
BSGatlas-internal_UTR-329	NC_000964.3	1235710	1235911	-
BSGatlas-internal_UTR-330	NC_000964.3	1236979	1237005	+
BSGatlas-internal_UTR-331	NC_000964.3	1237643	1237659	+
BSGatlas-internal_UTR-332	NC_000964.3	1238462	1238522	+
BSGatlas-internal_UTR-333	NC_000964.3	1246820	1246836	+
BSGatlas-internal_UTR-334	NC_000964.3	1249890	1250015	-
BSGatlas-internal_UTR-335	NC_000964.3	1251176	1251272	-
BSGatlas-internal_UTR-336	NC_000964.3	1251592	1251630	-
BSGatlas-internal_UTR-337	NC_000964.3	1253075	1253102	+
BSGatlas-internal_UTR-338	NC_000964.3	1253254	1253384	+
BSGatlas-internal_UTR-339	NC_000964.3	1257379	1257413	-
BSGatlas-internal_UTR-340	NC_000964.3	1261358	1261425	-
BSGatlas-internal_UTR-341	NC_000964.3	1268594	1268828	+
